Customer ID,Age,Gender,Location,Season,Subscription Status,Frequency of Purchases
1589,48,Male,Vermont,Winter,No,Monthly
1590,42,Male,Ohio,Summer,No,Weekly
1591,54,Male,Wisconsin,Winter,No,Annually
1592,18,Male,South Dakota,Winter,No,Annually
1593,56,Male,Iowa,Summer,No,Every 3 Months
1594,61,Male,Maryland,Spring,No,Monthly
1595,40,Male,Colorado,Summer,No,Fortnightly
1596,34,Male,Wisconsin,Spring,No,Fortnightly
1597,42,Male,Mississippi,Fall,No,Monthly
1598,43,Male,Mississippi,Winter,No,Quarterly
1599,47,Male,California,Fall,No,Bi-Weekly
1600,48,Male,Delaware,Winter,No,Bi-Weekly
1601,20,Male,Montana,Spring,No,Weekly
1602,65,Male,Indiana,Spring,No,Monthly
1603,54,Male,West Virginia,Winter,No,Fortnightly
1604,23,Male,Iowa,Summer,No,Bi-Weekly
1605,18,Male,Maine,Summer,No,Every 3 Months
1606,70,Male,Connecticut,Winter,No,Bi-Weekly
1607,55,Male,Kansas,Spring,No,Fortnightly
1608,49,Male,Vermont,Fall,No,Quarterly
1609,26,Male,Nebraska,Fall,No,Bi-Weekly
1610,33,Male,Nevada,Fall,No,Monthly
1611,20,Male,Tennessee,Spring,No,Annually
1612,41,Male,Arkansas,Winter,No,Monthly
1613,18,Male,Wisconsin,Summer,No,Monthly
1614,26,Male,Illinois,Summer,No,Fortnightly
1615,30,Male,Kansas,Summer,No,Bi-Weekly
1616,64,Male,New York,Fall,No,Bi-Weekly
1617,26,Male,Colorado,Spring,No,Quarterly
1618,43,Male,Wisconsin,Winter,No,Fortnightly
1619,63,Male,Michigan,Summer,No,Quarterly
1620,57,Male,Hawaii,Winter,No,Bi-Weekly
1621,25,Male,Virginia,Winter,No,Every 3 Months
1622,68,Male,Ohio,Summer,No,Fortnightly
1623,31,Male,Missouri,Winter,No,Every 3 Months
1624,64,Male,Indiana,Summer,No,Annually
1625,38,Male,Florida,Winter,No,Every 3 Months
1626,34,Male,Minnesota,Winter,No,Bi-Weekly
1627,32,Male,Nevada,Summer,No,Bi-Weekly
1628,69,Male,Maine,Winter,No,Annually
1629,45,Male,Massachusetts,Winter,No,Monthly
1630,35,Male,North Dakota,Spring,No,Quarterly
1631,63,Male,New Jersey,Summer,No,Every 3 Months
1632,65,Male,Indiana,Summer,No,Fortnightly
1633,35,Male,Oregon,Summer,No,Every 3 Months
1634,54,Male,North Dakota,Spring,No,Bi-Weekly
1635,28,Male,South Carolina,Summer,No,Every 3 Months
1636,68,Male,North Carolina,Summer,No,Annually
1637,58,Male,North Dakota,Fall,No,Fortnightly
1638,35,Male,Massachusetts,Spring,No,Fortnightly
1639,68,Male,Tennessee,Spring,No,Weekly
1640,41,Male,Missouri,Summer,No,Annually
1641,65,Male,Tennessee,Spring,No,Weekly
1642,50,Male,Colorado,Summer,No,Every 3 Months
1643,18,Male,Mississippi,Spring,No,Fortnightly
1644,38,Male,Ohio,Summer,No,Monthly
1645,68,Male,North Carolina,Summer,No,Monthly
1646,53,Male,Ohio,Summer,No,Every 3 Months
1647,58,Male,Nebraska,Summer,No,Every 3 Months
1648,34,Male,Hawaii,Summer,No,Quarterly
1649,36,Male,Oklahoma,Summer,No,Monthly
1650,58,Male,Wisconsin,Summer,No,Quarterly
1651,60,Male,Arkansas,Winter,No,Fortnightly
1652,59,Male,Texas,Winter,No,Monthly
1653,65,Male,New Mexico,Summer,No,Fortnightly
1654,31,Male,Colorado,Winter,No,Bi-Weekly
1655,43,Male,Indiana,Spring,No,Quarterly
1656,37,Male,Arizona,Spring,No,Monthly
1657,21,Male,Indiana,Spring,No,Every 3 Months
1658,69,Male,Indiana,Spring,No,Bi-Weekly
1659,32,Male,Alaska,Spring,No,Weekly
1660,53,Male,Utah,Fall,No,Annually
1661,59,Male,Louisiana,Winter,No,Monthly
1662,64,Male,Iowa,Summer,No,Quarterly
1663,63,Male,New Mexico,Winter,No,Fortnightly
1664,43,Male,Maine,Summer,No,Bi-Weekly
1665,19,Male,Minnesota,Spring,No,Weekly
1666,40,Male,New Mexico,Fall,No,Monthly
1667,51,Male,Arkansas,Summer,No,Annually
1668,51,Male,Oklahoma,Winter,No,Every 3 Months
1669,66,Male,Utah,Summer,No,Fortnightly
1670,42,Male,Wisconsin,Winter,No,Quarterly
1671,22,Male,Utah,Fall,No,Weekly
1672,31,Male,Utah,Winter,No,Weekly
1673,18,Male,South Carolina,Fall,No,Quarterly
1674,21,Male,Hawaii,Fall,No,Bi-Weekly
1675,35,Male,Alaska,Winter,No,Fortnightly
1676,35,Male,Colorado,Spring,No,Annually
1677,27,Male,West Virginia,Winter,No,Weekly
1678,65,Male,Oregon,Summer,No,Weekly
1679,41,Male,Ohio,Summer,No,Fortnightly
1680,60,Male,Massachusetts,Fall,No,Bi-Weekly
1681,61,Male,Louisiana,Summer,No,Annually
1682,24,Male,Virginia,Winter,No,Bi-Weekly
1683,65,Male,New York,Fall,No,Bi-Weekly
1684,23,Male,Arkansas,Spring,No,Quarterly
1685,30,Male,New Mexico,Spring,No,Weekly
1686,33,Male,Minnesota,Winter,No,Bi-Weekly
1687,22,Male,Illinois,Fall,No,Annually
1688,67,Male,Georgia,Winter,No,Annually
1689,28,Male,Mississippi,Winter,No,Fortnightly
1690,32,Male,North Carolina,Winter,No,Monthly
1691,40,Male,Nevada,Summer,No,Annually
1692,64,Male,Connecticut,Summer,No,Annually
1693,56,Male,Utah,Winter,No,Bi-Weekly
1694,63,Male,Tennessee,Fall,No,Fortnightly
1695,20,Male,Mississippi,Summer,No,Fortnightly
1696,54,Male,Nebraska,Fall,No,Fortnightly
1697,31,Male,West Virginia,Spring,No,Bi-Weekly
1698,36,Male,South Carolina,Fall,No,Every 3 Months
1699,25,Male,Iowa,Winter,No,Quarterly
1700,20,Male,North Dakota,Spring,No,Annually
1701,62,Male,West Virginia,Fall,No,Monthly
1702,69,Male,Mississippi,Winter,No,Every 3 Months
1703,54,Male,Alabama,Summer,No,Weekly
1704,39,Male,California,Spring,No,Annually
1705,56,Male,Idaho,Summer,No,Every 3 Months
1706,39,Male,South Dakota,Summer,No,Bi-Weekly
1707,37,Male,North Dakota,Spring,No,Fortnightly
1708,25,Male,Nevada,Fall,No,Bi-Weekly
1709,35,Male,Florida,Spring,No,Quarterly
1710,45,Male,Indiana,Winter,No,Annually
1711,19,Male,Arkansas,Fall,No,Quarterly
1712,21,Male,North Carolina,Spring,No,Monthly
1713,65,Male,Illinois,Fall,No,Fortnightly
1714,49,Male,Missouri,Winter,No,Quarterly
1715,30,Male,South Dakota,Summer,No,Monthly
1716,23,Male,Idaho,Spring,No,Bi-Weekly
1717,69,Male,Connecticut,Winter,No,Every 3 Months
1718,29,Male,Hawaii,Summer,No,Bi-Weekly
1719,54,Male,Maryland,Winter,No,Every 3 Months
1720,45,Male,Maryland,Winter,No,Quarterly
1721,25,Male,Massachusetts,Winter,No,Bi-Weekly
1722,34,Male,Delaware,Spring,No,Monthly
1723,46,Male,Massachusetts,Summer,No,Fortnightly
1724,70,Male,New York,Spring,No,Annually
1725,42,Male,Delaware,Winter,No,Weekly
1726,45,Male,Massachusetts,Spring,No,Quarterly
1727,57,Male,Indiana,Summer,No,Weekly
1728,49,Male,Virginia,Spring,No,Monthly
1729,23,Male,Wyoming,Fall,No,Every 3 Months
1730,47,Male,Illinois,Winter,No,Fortnightly
1731,23,Male,Alabama,Fall,No,Weekly
1732,21,Male,Idaho,Fall,No,Monthly
1733,45,Male,Rhode Island,Winter,No,Every 3 Months
1734,67,Male,New York,Summer,No,Annually
1735,31,Male,Missouri,Spring,No,Quarterly
1736,58,Male,Texas,Winter,No,Annually
1737,57,Male,Tennessee,Summer,No,Quarterly
1738,42,Male,Ohio,Summer,No,Bi-Weekly
1739,60,Male,Tennessee,Spring,No,Weekly
1740,21,Male,Minnesota,Winter,No,Weekly
1741,69,Male,Wisconsin,Fall,No,Every 3 Months
1742,41,Male,Delaware,Winter,No,Monthly
1743,51,Male,Kansas,Spring,No,Every 3 Months
1744,23,Male,Missouri,Winter,No,Weekly
1745,57,Male,Michigan,Winter,No,Weekly
1746,40,Male,West Virginia,Winter,No,Weekly
1747,65,Male,Alabama,Summer,No,Fortnightly
1748,61,Male,New Hampshire,Winter,No,Quarterly
1749,34,Male,Montana,Winter,No,Annually
1750,43,Male,Wyoming,Fall,No,Every 3 Months
1751,31,Male,Missouri,Fall,No,Every 3 Months
1752,57,Male,Ohio,Winter,No,Annually
1753,34,Male,South Dakota,Winter,No,Quarterly
1754,25,Male,Colorado,Fall,No,Fortnightly
1755,66,Male,Massachusetts,Fall,No,Fortnightly
1756,56,Male,Delaware,Spring,No,Monthly
1757,49,Male,New Hampshire,Fall,No,Weekly
1758,19,Male,Michigan,Fall,No,Annually
1759,27,Male,Pennsylvania,Winter,No,Bi-Weekly
1760,68,Male,Louisiana,Spring,No,Weekly
1761,20,Male,Minnesota,Spring,No,Weekly
1762,21,Male,Hawaii,Fall,No,Weekly
1763,36,Male,Idaho,Summer,No,Fortnightly
1764,37,Male,Vermont,Winter,No,Annually
1765,61,Male,Delaware,Summer,No,Quarterly
1766,68,Male,New Mexico,Spring,No,Quarterly
1767,60,Male,Alaska,Winter,No,Bi-Weekly
1768,69,Male,Minnesota,Fall,No,Fortnightly
1769,25,Male,Nebraska,Summer,No,Every 3 Months
1770,32,Male,Alaska,Winter,No,Monthly
1771,53,Male,Michigan,Fall,No,Weekly
1772,46,Male,Indiana,Fall,No,Annually
1773,58,Male,Hawaii,Summer,No,Annually
1774,21,Male,West Virginia,Summer,No,Annually
1775,46,Male,New York,Spring,No,Weekly
1776,18,Male,Iowa,Spring,No,Bi-Weekly
1777,56,Male,Arizona,Summer,No,Every 3 Months
1778,18,Male,Minnesota,Winter,No,Fortnightly
1779,49,Male,Texas,Winter,No,Bi-Weekly
1780,29,Male,Virginia,Winter,No,Weekly
1781,67,Male,North Dakota,Summer,No,Weekly
1782,31,Male,Iowa,Fall,No,Quarterly
1783,52,Male,Utah,Fall,No,Fortnightly
1784,42,Male,Ohio,Winter,No,Monthly
1785,32,Male,Louisiana,Summer,No,Quarterly
1786,47,Male,Iowa,Fall,No,Monthly
1787,45,Male,Maryland,Spring,No,Monthly
1788,20,Male,Montana,Fall,No,Quarterly
1789,66,Male,Illinois,Summer,No,Bi-Weekly
1790,52,Male,Arizona,Spring,No,Quarterly
1791,50,Male,North Carolina,Summer,No,Bi-Weekly
1792,62,Male,Montana,Winter,No,Annually
1793,38,Male,Iowa,Fall,No,Every 3 Months
1794,65,Male,Iowa,Fall,No,Every 3 Months
1795,60,Male,Ohio,Spring,No,Fortnightly
1796,68,Male,Wisconsin,Fall,No,Fortnightly
1797,62,Male,South Carolina,Spring,No,Weekly
1798,62,Male,Oregon,Spring,No,Weekly
1799,40,Male,North Dakota,Winter,No,Weekly
1800,32,Male,California,Fall,No,Weekly
1801,22,Male,Mississippi,Winter,No,Weekly
1802,33,Male,New Jersey,Spring,No,Fortnightly
1803,57,Male,Rhode Island,Winter,No,Bi-Weekly
1804,60,Male,New Hampshire,Summer,No,Fortnightly
1805,30,Male,Louisiana,Winter,No,Weekly
1806,41,Male,Arizona,Spring,No,Weekly
1807,58,Male,Rhode Island,Fall,No,Annually
1808,34,Male,Vermont,Summer,No,Fortnightly
1809,67,Male,Tennessee,Spring,No,Monthly
1810,58,Male,Alaska,Fall,No,Fortnightly
1811,41,Male,Maryland,Fall,No,Bi-Weekly
1812,42,Male,Wisconsin,Summer,No,Annually
1813,50,Male,Nevada,Summer,No,Bi-Weekly
1814,40,Male,Illinois,Spring,No,Weekly
1815,32,Male,Montana,Summer,No,Quarterly
1816,51,Male,New Mexico,Winter,No,Every 3 Months
1817,26,Male,Virginia,Summer,No,Weekly
1818,32,Male,Delaware,Summer,No,Weekly
1819,58,Male,North Carolina,Fall,No,Every 3 Months
1820,51,Male,Nevada,Spring,No,Quarterly
1821,19,Male,Washington,Fall,No,Monthly
1822,57,Male,Maine,Spring,No,Quarterly
1823,66,Male,Connecticut,Summer,No,Annually
1824,62,Male,Louisiana,Fall,No,Bi-Weekly
1825,58,Male,Illinois,Winter,No,Monthly
1826,23,Male,South Dakota,Winter,No,Weekly
1827,45,Male,Indiana,Winter,No,Annually
1828,20,Male,Vermont,Spring,No,Weekly
1829,33,Male,New Hampshire,Spring,No,Every 3 Months
1830,30,Male,Oregon,Spring,No,Quarterly
1831,50,Male,Kansas,Winter,No,Annually
1832,62,Male,Maine,Summer,No,Every 3 Months
1833,69,Male,Louisiana,Fall,No,Monthly
1834,34,Male,Louisiana,Spring,No,Fortnightly
1835,49,Male,Indiana,Summer,No,Fortnightly
1836,65,Male,Kentucky,Fall,No,Quarterly
1837,66,Male,South Carolina,Fall,No,Monthly
1838,41,Male,Montana,Winter,No,Monthly
1839,37,Male,Vermont,Fall,No,Quarterly
1840,32,Male,Mississippi,Winter,No,Annually
1841,42,Male,Wyoming,Winter,No,Every 3 Months
1842,31,Male,Vermont,Winter,No,Every 3 Months
1843,61,Male,Alabama,Summer,No,Annually
1844,36,Male,Kentucky,Fall,No,Monthly
1845,60,Male,South Dakota,Spring,No,Annually
1846,51,Male,Delaware,Winter,No,Quarterly
1847,68,Male,Wisconsin,Summer,No,Quarterly
1848,46,Male,Arizona,Summer,No,Weekly
1849,19,Male,Maine,Winter,No,Every 3 Months
1850,30,Male,New Mexico,Winter,No,Monthly
1851,51,Male,Wyoming,Winter,No,Weekly
1852,28,Male,Delaware,Fall,No,Fortnightly
1853,41,Male,Pennsylvania,Winter,No,Weekly
1854,29,Male,North Dakota,Spring,No,Fortnightly
1855,25,Male,Kentucky,Spring,No,Annually
1856,60,Male,Rhode Island,Spring,No,Annually
1857,63,Male,Arizona,Summer,No,Bi-Weekly
1858,51,Male,Colorado,Summer,No,Monthly
1859,22,Male,Maine,Spring,No,Annually
1860,54,Male,New Jersey,Summer,No,Fortnightly
1861,18,Male,Kansas,Summer,No,Monthly
1862,29,Male,South Dakota,Fall,No,Monthly
1863,59,Male,New Hampshire,Winter,No,Fortnightly
1864,25,Male,Connecticut,Spring,No,Monthly
1865,19,Male,Wyoming,Fall,No,Quarterly
1866,56,Male,Missouri,Summer,No,Monthly
1867,31,Male,Alaska,Winter,No,Fortnightly
1868,45,Male,Delaware,Fall,No,Quarterly
1869,23,Male,Indiana,Spring,No,Fortnightly
1870,18,Male,West Virginia,Spring,No,Every 3 Months
1871,43,Male,Wyoming,Spring,No,Fortnightly
1872,56,Male,Illinois,Fall,No,Every 3 Months
1873,43,Male,Alaska,Summer,No,Monthly
1874,64,Male,Wisconsin,Fall,No,Weekly
1875,67,Male,Indiana,Fall,No,Weekly
1876,63,Male,Tennessee,Winter,No,Quarterly
1877,54,Male,Illinois,Fall,No,Quarterly
1878,69,Male,Pennsylvania,Fall,No,Annually
1879,34,Male,Oklahoma,Summer,No,Monthly
1880,56,Male,Tennessee,Spring,No,Bi-Weekly
1881,34,Male,New Jersey,Fall,No,Monthly
1882,58,Male,New Jersey,Winter,No,Bi-Weekly
1883,44,Male,Tennessee,Winter,No,Quarterly
1884,25,Male,Georgia,Spring,No,Fortnightly
1885,27,Male,Arizona,Summer,No,Bi-Weekly
1886,26,Male,Nevada,Winter,No,Monthly
1887,18,Male,Arkansas,Spring,No,Bi-Weekly
1888,64,Male,North Dakota,Fall,No,Monthly
1889,62,Male,South Dakota,Winter,No,Weekly
1890,59,Male,North Carolina,Spring,No,Weekly
1891,36,Male,Hawaii,Spring,No,Weekly
1892,69,Male,New Hampshire,Summer,No,Quarterly
1893,39,Male,California,Fall,No,Weekly
1894,28,Male,Delaware,Summer,No,Fortnightly
1895,42,Male,Arizona,Fall,No,Bi-Weekly
1896,31,Male,Washington,Fall,No,Monthly
1897,57,Male,Nevada,Fall,No,Monthly
1898,53,Male,Alaska,Winter,No,Fortnightly
1899,59,Male,Texas,Fall,No,Monthly
1900,32,Male,New York,Winter,No,Weekly
1901,65,Male,Iowa,Summer,No,Quarterly
1902,56,Male,Arizona,Winter,No,Quarterly
1903,31,Male,New Mexico,Spring,No,Monthly
1904,59,Male,North Carolina,Summer,No,Weekly
1905,22,Male,Nevada,Spring,No,Monthly
1906,47,Male,Idaho,Summer,No,Fortnightly
1907,23,Male,Vermont,Spring,No,Fortnightly
1908,69,Male,New Mexico,Fall,No,Every 3 Months
1909,18,Male,Georgia,Winter,No,Bi-Weekly
1910,50,Male,Kentucky,Spring,No,Monthly
1911,29,Male,New York,Fall,No,Quarterly
1912,65,Male,Arizona,Spring,No,Bi-Weekly
1913,29,Male,Colorado,Winter,No,Bi-Weekly
1914,49,Male,Kentucky,Winter,No,Annually
1915,28,Male,Alaska,Fall,No,Fortnightly
1916,51,Male,Alabama,Fall,No,Weekly
1917,26,Male,Connecticut,Winter,No,Bi-Weekly
1918,38,Male,Hawaii,Winter,No,Bi-Weekly
1919,35,Male,Idaho,Summer,No,Monthly
1920,34,Male,Virginia,Summer,No,Bi-Weekly
1921,51,Male,Connecticut,Spring,No,Every 3 Months
1922,47,Male,Michigan,Fall,No,Annually
1923,18,Male,Kentucky,Summer,No,Monthly
1924,64,Male,Nebraska,Summer,No,Annually
1925,30,Male,Michigan,Fall,No,Quarterly
1926,59,Male,Utah,Winter,No,Fortnightly
1927,66,Male,New Mexico,Spring,No,Annually
1928,40,Male,Florida,Summer,No,Every 3 Months
1929,25,Male,Mississippi,Summer,No,Weekly
1930,59,Male,Hawaii,Fall,No,Quarterly
1931,66,Male,North Carolina,Spring,No,Weekly
1932,54,Male,Illinois,Spring,No,Every 3 Months
1933,42,Male,Maryland,Spring,No,Every 3 Months
1934,48,Male,Montana,Summer,No,Annually
1935,34,Male,Michigan,Winter,No,Annually
1936,19,Male,North Carolina,Spring,No,Fortnightly
1937,70,Male,Minnesota,Summer,No,Every 3 Months
1938,43,Male,Delaware,Summer,No,Monthly
1939,46,Male,Kentucky,Spring,No,Bi-Weekly
1940,66,Male,Ohio,Winter,No,Every 3 Months
1941,50,Male,Alaska,Fall,No,Fortnightly
1942,55,Male,Vermont,Winter,No,Quarterly
1943,63,Male,Alabama,Fall,No,Monthly
1944,32,Male,Wisconsin,Summer,No,Annually
1945,30,Male,Arkansas,Winter,No,Every 3 Months
1946,35,Male,Georgia,Winter,No,Every 3 Months
1947,59,Male,Louisiana,Summer,No,Quarterly
1948,59,Male,New York,Summer,No,Monthly
1949,54,Male,Connecticut,Winter,No,Bi-Weekly
1950,63,Male,Nebraska,Winter,No,Quarterly
1951,43,Male,Arkansas,Summer,No,Every 3 Months
1952,33,Male,Connecticut,Summer,No,Bi-Weekly
1953,57,Male,Maryland,Summer,No,Bi-Weekly
1954,25,Male,Colorado,Spring,No,Fortnightly
1955,26,Male,Colorado,Winter,No,Quarterly
1956,50,Male,Maine,Winter,No,Monthly
1957,70,Male,Oklahoma,Winter,No,Fortnightly
1958,68,Male,South Carolina,Spring,No,Bi-Weekly
1959,39,Male,Nevada,Winter,No,Quarterly
1960,46,Male,Colorado,Fall,No,Every 3 Months
1961,57,Male,Massachusetts,Summer,No,Annually
1962,47,Male,Nevada,Summer,No,Quarterly
1963,40,Male,Iowa,Fall,No,Fortnightly
1964,52,Male,Michigan,Spring,No,Weekly
1965,40,Male,West Virginia,Summer,No,Monthly
1966,67,Male,Indiana,Fall,No,Quarterly
1967,67,Male,Indiana,Winter,No,Fortnightly
1968,37,Male,Georgia,Fall,No,Annually
1969,67,Male,Minnesota,Spring,No,Weekly
1970,64,Male,Louisiana,Winter,No,Fortnightly
1971,28,Male,Maryland,Spring,No,Bi-Weekly
1972,54,Male,Pennsylvania,Spring,No,Monthly
1973,54,Male,Louisiana,Summer,No,Every 3 Months
1974,24,Male,Maryland,Fall,No,Every 3 Months
1975,27,Male,Tennessee,Winter,No,Fortnightly
1976,53,Male,Illinois,Fall,No,Quarterly
1977,32,Male,Wyoming,Spring,No,Fortnightly
1978,24,Male,Florida,Summer,No,Annually
1979,45,Male,Massachusetts,Spring,No,Quarterly
1980,49,Male,Tennessee,Spring,No,Fortnightly
1981,51,Male,Iowa,Winter,No,Fortnightly
1982,69,Male,Michigan,Summer,No,Quarterly
1983,41,Male,Kansas,Summer,No,Monthly
1984,59,Male,Georgia,Summer,No,Quarterly
1985,26,Male,West Virginia,Summer,No,Fortnightly
1986,23,Male,Tennessee,Spring,No,Fortnightly
1987,62,Male,Arkansas,Summer,No,Quarterly
1988,69,Male,Vermont,Summer,No,Quarterly
1989,46,Male,Virginia,Winter,No,Weekly
1990,35,Male,Maryland,Spring,No,Bi-Weekly
1991,32,Male,Connecticut,Spring,No,Annually
1992,46,Male,Missouri,Summer,No,Every 3 Months
1993,33,Male,New Jersey,Winter,No,Monthly
1994,32,Male,Arkansas,Spring,No,Weekly
1995,33,Male,Nevada,Fall,No,Weekly
1996,67,Male,Missouri,Spring,No,Quarterly
1997,67,Male,South Dakota,Summer,No,Every 3 Months
1998,42,Male,Connecticut,Fall,No,Bi-Weekly
1999,20,Male,Vermont,Fall,No,Quarterly
2000,39,Male,Tennessee,Winter,No,Monthly
2001,26,Male,California,Winter,No,Bi-Weekly
2002,51,Male,Wyoming,Winter,No,Fortnightly
2003,31,Male,New York,Summer,No,Every 3 Months
2004,68,Male,Maine,Spring,No,Quarterly
2005,44,Male,Georgia,Fall,No,Bi-Weekly
2006,18,Male,Tennessee,Winter,No,Fortnightly
2007,58,Male,New Mexico,Fall,No,Annually
2008,26,Male,Virginia,Summer,No,Quarterly
2009,57,Male,Florida,Spring,No,Every 3 Months
2010,37,Male,Alabama,Summer,No,Bi-Weekly
2011,24,Male,Texas,Summer,No,Bi-Weekly
2012,57,Male,West Virginia,Spring,No,Monthly
2013,48,Male,Nevada,Fall,No,Fortnightly
2014,39,Male,Virginia,Winter,No,Quarterly
2015,51,Male,Wisconsin,Summer,No,Bi-Weekly
2016,57,Male,Virginia,Summer,No,Fortnightly
2017,53,Male,Maine,Winter,No,Fortnightly
2018,70,Male,Massachusetts,Winter,No,Every 3 Months
2019,60,Male,Arkansas,Fall,No,Weekly
2020,31,Male,Idaho,Winter,No,Fortnightly
2021,41,Male,Pennsylvania,Winter,No,Quarterly
2022,62,Male,Maine,Winter,No,Quarterly
2023,59,Male,Alabama,Winter,No,Bi-Weekly
2024,46,Male,Idaho,Winter,No,Bi-Weekly
2025,62,Male,Arkansas,Fall,No,Weekly
2026,42,Male,Delaware,Summer,No,Fortnightly
2027,37,Male,Maine,Winter,No,Every 3 Months
2028,50,Male,Nebraska,Fall,No,Every 3 Months
2029,29,Male,Ohio,Fall,No,Bi-Weekly
2030,25,Male,Montana,Spring,No,Quarterly
2031,66,Male,New Mexico,Summer,No,Monthly
2032,21,Male,North Carolina,Spring,No,Monthly
2033,46,Male,South Carolina,Winter,No,Annually
2034,57,Male,Illinois,Summer,No,Annually
2035,61,Male,Alabama,Spring,No,Monthly
2036,53,Male,Oklahoma,Summer,No,Weekly
2037,37,Male,Minnesota,Winter,No,Weekly
2038,39,Male,Illinois,Summer,No,Bi-Weekly
2039,53,Male,Arkansas,Spring,No,Fortnightly
2040,35,Male,Minnesota,Spring,No,Bi-Weekly
2041,69,Male,South Carolina,Spring,No,Quarterly
2042,66,Male,New York,Winter,No,Bi-Weekly
2043,19,Male,Alabama,Spring,No,Monthly
2044,47,Male,New York,Summer,No,Weekly
2045,49,Male,Missouri,Spring,No,Fortnightly
2046,31,Male,Georgia,Fall,No,Quarterly
2047,39,Male,Oklahoma,Winter,No,Every 3 Months
2048,58,Male,Connecticut,Summer,No,Annually
2049,45,Male,Michigan,Winter,No,Quarterly
2050,68,Male,Rhode Island,Fall,No,Annually
2051,35,Male,Mississippi,Summer,No,Annually
2052,65,Male,Massachusetts,Spring,No,Monthly
2053,45,Male,New Hampshire,Winter,No,Annually
2054,19,Male,Wyoming,Spring,No,Fortnightly
2055,65,Male,New Jersey,Spring,No,Annually
2056,28,Male,Texas,Fall,No,Weekly
2057,55,Male,Minnesota,Spring,No,Monthly
2058,66,Male,South Dakota,Spring,No,Every 3 Months
2059,29,Male,Washington,Winter,No,Quarterly
2060,56,Male,California,Spring,No,Weekly
2061,21,Male,Wisconsin,Fall,No,Quarterly
2062,32,Male,Michigan,Summer,No,Annually
2063,54,Male,South Carolina,Fall,No,Quarterly
2064,61,Male,Indiana,Fall,No,Monthly
2065,31,Male,Arkansas,Summer,No,Monthly
2066,27,Male,Oregon,Spring,No,Bi-Weekly
2067,64,Male,Illinois,Fall,No,Fortnightly
2068,60,Male,Maryland,Fall,No,Fortnightly
2069,70,Male,Vermont,Summer,No,Monthly
2070,36,Male,Texas,Fall,No,Quarterly
2071,56,Male,Nebraska,Spring,No,Monthly
2072,69,Male,South Carolina,Fall,No,Quarterly
2073,39,Male,Massachusetts,Winter,No,Weekly
2074,38,Male,Texas,Winter,No,Every 3 Months
2075,36,Male,Florida,Summer,No,Fortnightly
2076,46,Male,South Carolina,Fall,No,Monthly
2077,59,Male,Florida,Fall,No,Bi-Weekly
2078,64,Male,Nebraska,Fall,No,Annually
2079,49,Male,Hawaii,Spring,No,Weekly
2080,32,Male,Montana,Summer,No,Quarterly
2081,29,Male,South Dakota,Fall,No,Bi-Weekly
2082,24,Male,Alabama,Spring,No,Bi-Weekly
2083,41,Male,Arkansas,Summer,No,Every 3 Months
2084,41,Male,Mississippi,Fall,No,Fortnightly
2085,32,Male,Vermont,Summer,No,Quarterly
2086,69,Male,New York,Fall,No,Weekly
2087,65,Male,North Dakota,Summer,No,Every 3 Months
2088,54,Male,Wisconsin,Summer,No,Weekly
2089,39,Male,California,Spring,No,Annually
2090,37,Male,Maryland,Spring,No,Every 3 Months
2091,51,Male,Massachusetts,Winter,No,Monthly
2092,26,Male,Washington,Fall,No,Quarterly
2093,42,Male,Minnesota,Fall,No,Weekly
2094,21,Male,Washington,Spring,No,Annually
2095,53,Male,South Carolina,Spring,No,Annually
2096,36,Male,New Mexico,Fall,No,Fortnightly
2097,21,Male,North Carolina,Summer,No,Annually
2098,33,Male,Iowa,Winter,No,Weekly
2099,49,Male,Louisiana,Summer,No,Quarterly
2100,31,Male,Oklahoma,Summer,No,Annually
2101,68,Male,Michigan,Spring,No,Fortnightly
2102,49,Male,Oregon,Winter,No,Bi-Weekly
2103,23,Male,Idaho,Spring,No,Monthly
2104,30,Male,Indiana,Summer,No,Weekly
2105,53,Male,New Mexico,Spring,No,Weekly
2106,65,Male,South Carolina,Spring,No,Bi-Weekly
2107,60,Male,Vermont,Fall,No,Every 3 Months
2108,46,Male,Delaware,Winter,No,Quarterly
2109,54,Male,North Dakota,Winter,No,Quarterly
2110,59,Male,California,Fall,No,Every 3 Months
2111,52,Male,Montana,Spring,No,Every 3 Months
2112,41,Male,Missouri,Spring,No,Annually
2113,43,Male,Tennessee,Fall,No,Fortnightly
2114,63,Male,Virginia,Spring,No,Every 3 Months
2115,37,Male,Vermont,Winter,No,Annually
2116,44,Male,Rhode Island,Winter,No,Bi-Weekly
2117,67,Male,Kansas,Summer,No,Bi-Weekly
2118,27,Male,Colorado,Summer,No,Annually
2119,60,Male,Georgia,Fall,No,Quarterly
2120,58,Male,Nebraska,Spring,No,Bi-Weekly
2121,53,Male,Missouri,Fall,No,Quarterly
2122,43,Male,Alaska,Winter,No,Monthly
2123,32,Male,Virginia,Fall,No,Weekly
2124,54,Male,Nebraska,Spring,No,Bi-Weekly
2125,47,Male,Rhode Island,Fall,No,Quarterly
2126,57,Male,New Hampshire,Fall,No,Quarterly
2127,63,Male,Alabama,Winter,No,Monthly
2128,70,Male,North Carolina,Spring,No,Weekly
2129,62,Male,New Mexico,Fall,No,Weekly
2130,40,Male,Minnesota,Fall,No,Every 3 Months
2131,25,Male,Arizona,Summer,No,Annually
