Customer ID,Item Purchased,Category,Purchase Amount (USD),Size,Color,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method
2952,Scarf,Accessories,99,L,Maroon,4.6,Free Shipping,No,No,14,Cash
2953,Belt,Accessories,24,M,Peach,4.9,Next Day Air,No,No,5,Debit Card
2954,Dress,Clothing,82,M,Silver,4.8,Next Day Air,No,No,11,Credit Card
2955,T-shirt,Clothing,28,M,Indigo,3.9,Express,No,No,15,Credit Card
2956,Boots,Footwear,67,M,Silver,2.6,Free Shipping,No,No,46,Credit Card
2957,Dress,Clothing,88,M,Olive,3.7,Standard,No,No,30,Venmo
2958,Jewelry,Accessories,70,S,Gray,4.7,Standard,No,No,2,Cash
2959,Skirt,Clothing,100,M,Black,4.5,Standard,No,No,28,PayPal
2960,Handbag,Accessories,28,L,Maroon,4.7,Free Shipping,No,No,9,PayPal
2961,Coat,Outerwear,48,S,Olive,3.6,Standard,No,No,47,Credit Card
2962,Hoodie,Clothing,43,S,Gold,2.8,Free Shipping,No,No,21,Debit Card
2963,Pants,Clothing,40,L,Pink,4,Express,No,No,42,Credit Card
2964,Boots,Footwear,97,M,Brown,3.6,Free Shipping,No,No,28,Credit Card
2965,Coat,Outerwear,25,S,White,3.8,2-Day Shipping,No,No,13,Venmo
2966,Scarf,Accessories,45,M,Blue,4.4,Standard,No,No,25,PayPal
2967,Boots,Footwear,49,L,Orange,2.8,Store Pickup,No,No,38,Debit Card
2968,Sneakers,Footwear,36,L,Silver,3.4,Free Shipping,No,No,40,Venmo
2969,Sweater,Clothing,48,S,Gray,4.9,Express,No,No,25,Cash
2970,Belt,Accessories,62,S,Blue,4.3,Next Day Air,No,No,20,Cash
2971,Jewelry,Accessories,74,M,White,3.4,Free Shipping,No,No,44,Credit Card
2972,Handbag,Accessories,100,L,Yellow,3.9,Next Day Air,No,No,9,PayPal
2973,Jacket,Outerwear,39,S,Indigo,4.2,Free Shipping,No,No,11,Venmo
2974,Boots,Footwear,65,M,Blue,2.7,Store Pickup,No,No,3,Bank Transfer
2975,Sneakers,Footwear,99,XL,Peach,4.1,Store Pickup,No,No,34,Credit Card
2976,Scarf,Accessories,68,XL,Lavender,4.5,2-Day Shipping,No,No,48,Cash
2977,Coat,Outerwear,97,M,Silver,2.8,Express,No,No,28,Cash
2978,Shorts,Clothing,47,L,Gold,3.4,Standard,No,No,20,Venmo
2979,Shorts,Clothing,56,S,Cyan,3.9,Free Shipping,No,No,49,Bank Transfer
2980,Jeans,Clothing,91,L,Olive,2.6,Next Day Air,No,No,14,PayPal
2981,Gloves,Accessories,93,L,Teal,4.4,2-Day Shipping,No,No,9,Bank Transfer
2982,Pants,Clothing,36,L,Pink,4.9,Standard,No,No,37,Venmo
2983,Dress,Clothing,45,M,Orange,3.6,Store Pickup,No,No,4,Credit Card
2984,Pants,Clothing,44,M,Charcoal,2.8,2-Day Shipping,No,No,1,Credit Card
2985,Gloves,Accessories,32,L,Red,4.3,2-Day Shipping,No,No,36,Debit Card
2986,Belt,Accessories,36,S,Teal,3,Express,No,No,21,Cash
2987,Belt,Accessories,85,S,Silver,3.3,2-Day Shipping,No,No,16,Credit Card
2988,Skirt,Clothing,36,L,Black,2.5,Store Pickup,No,No,42,Cash
2989,Socks,Clothing,55,S,Pink,5,2-Day Shipping,No,No,31,Debit Card
2990,Belt,Accessories,20,XL,Teal,4.3,2-Day Shipping,No,No,6,Credit Card
2991,Shirt,Clothing,91,M,Teal,4.2,Free Shipping,No,No,24,Venmo
2992,Dress,Clothing,71,L,Green,3.9,Standard,No,No,7,PayPal
2993,Socks,Clothing,64,M,Charcoal,3.9,Store Pickup,No,No,25,Venmo
2994,Jacket,Outerwear,21,L,Indigo,4.2,Free Shipping,No,No,18,Cash
2995,Sweater,Clothing,100,S,White,3.5,Store Pickup,No,No,14,Bank Transfer
2996,Jeans,Clothing,96,M,Orange,2.5,Standard,No,No,42,Debit Card
2997,Jewelry,Accessories,91,M,White,2.9,Express,No,No,6,Venmo
2998,Sweater,Clothing,40,S,Yellow,2.7,Next Day Air,No,No,14,Venmo
2999,Hoodie,Clothing,53,M,Red,4.7,Express,No,No,30,Debit Card
3000,Sunglasses,Accessories,48,S,Charcoal,3.8,Standard,No,No,10,Cash
3001,Sandals,Footwear,70,M,Lavender,3.7,Express,No,No,7,PayPal
3002,Coat,Outerwear,29,L,Charcoal,4.7,Express,No,No,28,Credit Card
3003,Belt,Accessories,29,M,Maroon,3.6,Next Day Air,No,No,19,Bank Transfer
3004,Blouse,Clothing,53,M,Brown,2.8,Express,No,No,13,Credit Card
3005,Skirt,Clothing,79,M,Lavender,3.7,Store Pickup,No,No,23,Venmo
3006,Shorts,Clothing,65,XL,Brown,3.5,Express,No,No,5,Venmo
3007,Dress,Clothing,99,M,Olive,3.7,Store Pickup,No,No,17,Venmo
3008,Sunglasses,Accessories,60,L,Lavender,3,Next Day Air,No,No,31,Venmo
3009,Shoes,Footwear,86,M,Gold,4.9,Free Shipping,No,No,19,PayPal
3010,Belt,Accessories,73,M,Silver,4.6,Free Shipping,No,No,8,Venmo
3011,Belt,Accessories,45,M,Violet,3.3,Free Shipping,No,No,15,Credit Card
3012,Belt,Accessories,70,S,Brown,3,Next Day Air,No,No,18,Credit Card
3013,Belt,Accessories,65,M,Teal,3.5,Standard,No,No,16,PayPal
3014,Skirt,Clothing,55,L,Peach,4.2,Store Pickup,No,No,13,Cash
3015,T-shirt,Clothing,65,M,Maroon,4.5,Express,No,No,38,PayPal
3016,Scarf,Accessories,21,XL,Lavender,2.8,Express,No,No,27,Bank Transfer
3017,Blouse,Clothing,26,L,Lavender,4.9,Store Pickup,No,No,31,Bank Transfer
3018,Sunglasses,Accessories,71,S,Purple,3.3,Next Day Air,No,No,24,Cash
3019,Boots,Footwear,41,M,Green,3,Free Shipping,No,No,21,Debit Card
3020,Jacket,Outerwear,44,M,Yellow,3.9,2-Day Shipping,No,No,15,PayPal
3021,Jeans,Clothing,81,S,Charcoal,2.8,Store Pickup,No,No,48,Venmo
3022,Sunglasses,Accessories,77,S,Blue,4.5,2-Day Shipping,No,No,47,Cash
3023,Sandals,Footwear,26,M,Lavender,4,Free Shipping,No,No,23,PayPal
3024,Backpack,Accessories,31,M,Brown,2.9,Express,No,No,4,PayPal
3025,Blouse,Clothing,82,S,White,4,Free Shipping,No,No,47,Credit Card
3026,Shoes,Footwear,60,XL,Green,3.4,Store Pickup,No,No,7,PayPal
3027,Shirt,Clothing,70,L,Magenta,2.5,Free Shipping,No,No,6,Credit Card
3028,Hoodie,Clothing,26,XL,Peach,2.8,2-Day Shipping,No,No,47,Credit Card
3029,Dress,Clothing,100,L,Charcoal,3,Free Shipping,No,No,7,PayPal
3030,Dress,Clothing,82,M,Gold,3.1,Free Shipping,No,No,1,Debit Card
3031,Sneakers,Footwear,24,XL,Purple,2.6,2-Day Shipping,No,No,23,Credit Card
3032,Blouse,Clothing,74,L,Teal,4.9,2-Day Shipping,No,No,30,Credit Card
3033,Backpack,Accessories,58,XL,Green,3.5,Next Day Air,No,No,24,Credit Card
3034,Sweater,Clothing,56,L,Orange,2.6,Store Pickup,No,No,9,PayPal
3035,Boots,Footwear,37,L,Peach,3.5,2-Day Shipping,No,No,25,Credit Card
3036,Handbag,Accessories,64,M,Gold,4.5,Free Shipping,No,No,18,Cash
3037,Hoodie,Clothing,58,S,Violet,4.3,Next Day Air,No,No,7,Venmo
3038,Belt,Accessories,44,L,Charcoal,4.8,Next Day Air,No,No,2,Cash
3039,Jewelry,Accessories,39,M,Brown,4.2,Free Shipping,No,No,36,Debit Card
3040,Blouse,Clothing,48,L,Blue,3.2,Next Day Air,No,No,31,PayPal
3041,Handbag,Accessories,32,M,Gold,4.1,Express,No,No,10,Cash
3042,Handbag,Accessories,79,M,Orange,4,Express,No,No,27,PayPal
3043,Coat,Outerwear,27,L,Turquoise,2.9,Next Day Air,No,No,14,PayPal
3044,Belt,Accessories,98,S,Peach,2.6,Store Pickup,No,No,17,Credit Card
3045,Boots,Footwear,67,M,Magenta,2.7,Free Shipping,No,No,10,Bank Transfer
3046,Socks,Clothing,37,L,Black,4.6,2-Day Shipping,No,No,4,PayPal
3047,Shoes,Footwear,49,M,White,3.2,Store Pickup,No,No,25,Cash
3048,Sneakers,Footwear,74,M,Violet,4.1,2-Day Shipping,No,No,3,PayPal
3049,Jewelry,Accessories,93,M,Olive,3.9,Standard,No,No,47,Venmo
3050,Handbag,Accessories,60,L,Red,3,Next Day Air,No,No,41,Bank Transfer
3051,Coat,Outerwear,76,S,Green,3.6,Standard,No,No,28,Venmo
3052,Sunglasses,Accessories,64,L,Gold,4.6,Express,No,No,49,Debit Card
3053,Shoes,Footwear,38,XL,Olive,4.5,Store Pickup,No,No,7,Bank Transfer
3054,Shoes,Footwear,91,L,Brown,3.2,Next Day Air,No,No,22,Bank Transfer
3055,Boots,Footwear,70,S,Magenta,4.9,2-Day Shipping,No,No,34,Venmo
3056,Sandals,Footwear,22,M,Violet,5,Standard,No,No,5,Debit Card
3057,Gloves,Accessories,59,M,Beige,3.8,Standard,No,No,15,Cash
3058,Backpack,Accessories,22,M,Blue,3.4,Next Day Air,No,No,26,Bank Transfer
3059,Handbag,Accessories,74,S,Orange,3.8,Store Pickup,No,No,3,Bank Transfer
3060,Sweater,Clothing,71,L,Maroon,3.2,Express,No,No,42,Credit Card
3061,Coat,Outerwear,80,S,Charcoal,4.7,Store Pickup,No,No,1,Venmo
3062,T-shirt,Clothing,59,L,Olive,4.5,Express,No,No,20,PayPal
3063,Backpack,Accessories,96,L,Green,3.3,Standard,No,No,39,PayPal
3064,Sunglasses,Accessories,43,L,Brown,3.9,Store Pickup,No,No,24,Credit Card
3065,Belt,Accessories,76,S,Cyan,3.6,Express,No,No,49,Bank Transfer
3066,Jacket,Outerwear,59,M,Beige,2.8,Store Pickup,No,No,7,Venmo
3067,Skirt,Clothing,48,L,Teal,4.3,Free Shipping,No,No,13,Venmo
3068,Belt,Accessories,22,S,Gray,3.5,Free Shipping,No,No,2,Cash
3069,Boots,Footwear,40,M,Indigo,4.2,Express,No,No,4,Debit Card
3070,Jeans,Clothing,73,L,Magenta,4.6,Express,No,No,17,Debit Card
3071,Shoes,Footwear,26,XL,Red,2.6,Free Shipping,No,No,43,PayPal
3072,Sweater,Clothing,41,L,Turquoise,3.4,Next Day Air,No,No,6,PayPal
3073,Jewelry,Accessories,98,L,Peach,3.1,Standard,No,No,46,PayPal
3074,Shirt,Clothing,63,L,White,3.6,Free Shipping,No,No,7,Debit Card
3075,Boots,Footwear,55,L,Maroon,4.2,Next Day Air,No,No,34,Debit Card
3076,Shorts,Clothing,90,XL,Beige,3.6,Standard,No,No,21,PayPal
3077,Handbag,Accessories,46,M,Blue,3.6,Express,No,No,13,Venmo
3078,Sweater,Clothing,88,S,Red,3,Store Pickup,No,No,33,Debit Card
3079,Belt,Accessories,95,M,Blue,2.5,2-Day Shipping,No,No,24,Bank Transfer
3080,Belt,Accessories,31,M,Maroon,4,Store Pickup,No,No,4,Bank Transfer
3081,Hoodie,Clothing,42,L,Yellow,4.1,Next Day Air,No,No,5,Cash
3082,Sneakers,Footwear,44,L,Pink,4.9,Next Day Air,No,No,11,Credit Card
3083,T-shirt,Clothing,99,M,Maroon,4,Next Day Air,No,No,20,Bank Transfer
3084,Pants,Clothing,20,S,Purple,3.5,Store Pickup,No,No,28,PayPal
3085,Scarf,Accessories,37,S,Indigo,3.2,Store Pickup,No,No,43,PayPal
3086,Sweater,Clothing,50,L,Gray,2.8,Store Pickup,No,No,10,Venmo
3087,Handbag,Accessories,73,M,Lavender,3.5,Next Day Air,No,No,26,Venmo
3088,Shirt,Clothing,84,M,Charcoal,3.1,Free Shipping,No,No,29,Bank Transfer
3089,Dress,Clothing,64,M,Teal,3.3,Store Pickup,No,No,35,Bank Transfer
3090,Sandals,Footwear,21,L,Blue,4.6,Free Shipping,No,No,23,Cash
3091,Shirt,Clothing,36,M,Peach,4.9,Store Pickup,No,No,15,Bank Transfer
3092,Dress,Clothing,81,L,Orange,3.4,2-Day Shipping,No,No,46,Credit Card
3093,Sunglasses,Accessories,54,L,Silver,3.5,Next Day Air,No,No,14,Bank Transfer
3094,Socks,Clothing,63,L,Red,4.8,Store Pickup,No,No,17,Cash
3095,Sandals,Footwear,59,M,Gray,2.7,Store Pickup,No,No,9,Cash
3096,Hat,Accessories,53,S,Beige,3.4,Standard,No,No,13,Venmo
3097,Shirt,Clothing,63,L,White,3.5,Next Day Air,No,No,20,Bank Transfer
3098,Shoes,Footwear,33,M,Silver,3.7,Free Shipping,No,No,39,Bank Transfer
3099,Pants,Clothing,64,L,Cyan,3.3,Next Day Air,No,No,50,Bank Transfer
3100,Shirt,Clothing,98,S,Maroon,2.9,Free Shipping,No,No,21,Bank Transfer
3101,Hat,Accessories,85,L,Purple,3.9,Express,No,No,3,Bank Transfer
3102,Jewelry,Accessories,82,S,Brown,2.7,Express,No,No,9,PayPal
3103,Jacket,Outerwear,85,M,Green,4.3,Standard,No,No,29,Cash
3104,Shirt,Clothing,37,S,Peach,3,2-Day Shipping,No,No,42,Bank Transfer
3105,Pants,Clothing,56,S,Turquoise,5,2-Day Shipping,No,No,41,Debit Card
3106,Skirt,Clothing,33,M,Olive,2.7,Express,No,No,17,Debit Card
3107,Sandals,Footwear,57,M,Yellow,4.7,Next Day Air,No,No,20,PayPal
3108,Blouse,Clothing,31,L,Gray,4.6,Standard,No,No,18,Credit Card
3109,Socks,Clothing,69,M,Purple,3.2,2-Day Shipping,No,No,7,PayPal
3110,Jacket,Outerwear,92,M,Gray,4.3,Free Shipping,No,No,47,Bank Transfer
3111,Handbag,Accessories,46,L,Lavender,4.6,Next Day Air,No,No,2,Bank Transfer
3112,Belt,Accessories,81,XL,Indigo,4.9,Free Shipping,No,No,25,Debit Card
3113,Blouse,Clothing,97,S,Green,3.8,Express,No,No,26,Venmo
3114,Shirt,Clothing,93,L,Green,2.6,Express,No,No,2,Debit Card
3115,Handbag,Accessories,56,M,Olive,4.7,Store Pickup,No,No,45,Venmo
3116,Scarf,Accessories,53,M,Charcoal,4.1,Free Shipping,No,No,9,Bank Transfer
3117,Coat,Outerwear,66,L,Gray,3.7,Store Pickup,No,No,1,Venmo
3118,Hoodie,Clothing,50,M,Olive,3,Free Shipping,No,No,4,PayPal
3119,Shorts,Clothing,97,L,Blue,4.7,Standard,No,No,31,Debit Card
3120,Sandals,Footwear,79,XL,Silver,4.7,2-Day Shipping,No,No,21,Credit Card
3121,Shirt,Clothing,76,M,Magenta,4,Store Pickup,No,No,32,Debit Card
3122,Hoodie,Clothing,38,L,Black,2.6,Standard,No,No,16,Venmo
3123,Socks,Clothing,45,M,Pink,3,Express,No,No,34,Credit Card
3124,Handbag,Accessories,77,XL,Red,3.3,Next Day Air,No,No,40,Venmo
3125,Jewelry,Accessories,51,M,Peach,3.4,Standard,No,No,4,Cash
3126,Coat,Outerwear,26,L,Lavender,4,Standard,No,No,3,Cash
3127,Sunglasses,Accessories,76,L,Lavender,2.6,Store Pickup,No,No,28,Bank Transfer
3128,Gloves,Accessories,94,M,Beige,3.4,Free Shipping,No,No,43,Credit Card
3129,Jacket,Outerwear,32,S,Indigo,4.4,Standard,No,No,20,Cash
3130,Sandals,Footwear,20,S,Cyan,4.7,Express,No,No,40,Venmo
3131,Pants,Clothing,20,M,Yellow,4.5,Store Pickup,No,No,34,Venmo
3132,Jacket,Outerwear,59,M,Peach,2.9,Store Pickup,No,No,11,Bank Transfer
3133,Sweater,Clothing,97,M,Yellow,4.2,Express,No,No,26,Cash
3134,T-shirt,Clothing,68,M,Orange,4.1,Next Day Air,No,No,29,Cash
3135,Boots,Footwear,66,L,Gray,4.4,Store Pickup,No,No,47,Bank Transfer
3136,Shoes,Footwear,85,L,Yellow,4.7,Free Shipping,No,No,48,Venmo
3137,Skirt,Clothing,32,M,Gray,3.1,Next Day Air,No,No,29,Cash
3138,Coat,Outerwear,44,M,Turquoise,2.7,2-Day Shipping,No,No,14,Bank Transfer
3139,Blouse,Clothing,95,L,Gray,4.6,Next Day Air,No,No,40,Cash
3140,Sunglasses,Accessories,85,M,Olive,4.4,Next Day Air,No,No,4,Venmo
3141,Gloves,Accessories,44,XL,Peach,4.6,Free Shipping,No,No,37,Bank Transfer
3142,Sunglasses,Accessories,30,S,Peach,4.9,Express,No,No,47,Credit Card
3143,Sneakers,Footwear,21,L,Magenta,4,2-Day Shipping,No,No,1,Venmo
3144,Hoodie,Clothing,22,M,Purple,2.9,Store Pickup,No,No,26,Cash
3145,Boots,Footwear,70,L,Beige,2.6,Free Shipping,No,No,12,Debit Card
3146,Handbag,Accessories,29,XL,Purple,4.6,Standard,No,No,16,PayPal
3147,Shirt,Clothing,83,S,Yellow,4.9,Free Shipping,No,No,19,PayPal
3148,Sweater,Clothing,99,M,Pink,4.3,Express,No,No,21,Credit Card
3149,Shorts,Clothing,35,L,Purple,4.3,Free Shipping,No,No,15,Venmo
3150,Belt,Accessories,40,M,Lavender,4.6,Free Shipping,No,No,9,Venmo
3151,Blouse,Clothing,25,M,Peach,2.6,Express,No,No,7,Bank Transfer
3152,T-shirt,Clothing,64,L,Orange,3.1,2-Day Shipping,No,No,47,Bank Transfer
3153,Belt,Accessories,90,M,Red,3.1,Store Pickup,No,No,17,PayPal
3154,Socks,Clothing,88,L,Red,3.1,Next Day Air,No,No,46,Venmo
3155,Belt,Accessories,55,M,Gold,4.4,Standard,No,No,32,Cash
3156,Handbag,Accessories,90,M,Brown,4.3,Free Shipping,No,No,34,Cash
3157,Shirt,Clothing,50,M,Black,3.1,2-Day Shipping,No,No,18,Cash
3158,Belt,Accessories,34,L,Red,3.1,Store Pickup,No,No,5,Debit Card
3159,Jewelry,Accessories,77,M,Gray,4.9,2-Day Shipping,No,No,44,Credit Card
3160,Hat,Accessories,89,L,Pink,2.9,Store Pickup,No,No,4,Bank Transfer
3161,Backpack,Accessories,87,XL,Turquoise,3.8,Next Day Air,No,No,37,Cash
3162,Dress,Clothing,77,S,Charcoal,4.2,2-Day Shipping,No,No,43,Cash
3163,Shoes,Footwear,85,L,Blue,3.9,Standard,No,No,28,Bank Transfer
3164,Pants,Clothing,66,XL,Turquoise,2.8,Express,No,No,36,Cash
3165,Dress,Clothing,32,L,Silver,2.6,Standard,No,No,16,Credit Card
3166,Jacket,Outerwear,92,M,Lavender,3,Store Pickup,No,No,38,Bank Transfer
3167,Shirt,Clothing,80,M,Gold,2.7,Next Day Air,No,No,37,Bank Transfer
3168,Dress,Clothing,78,M,Blue,2.8,2-Day Shipping,No,No,9,Cash
3169,Jeans,Clothing,24,M,Orange,2.9,2-Day Shipping,No,No,14,PayPal
3170,T-shirt,Clothing,59,M,White,3.8,Free Shipping,No,No,3,Venmo
3171,Sunglasses,Accessories,41,XL,Charcoal,4.4,Express,No,No,10,Credit Card
3172,Jewelry,Accessories,26,M,Maroon,3.1,Express,No,No,26,Bank Transfer
3173,Socks,Clothing,52,M,Olive,3.7,Standard,No,No,30,Debit Card
3174,Skirt,Clothing,46,L,Teal,4.9,Next Day Air,No,No,32,PayPal
3175,Pants,Clothing,52,L,Orange,3.8,Store Pickup,No,No,35,PayPal
3176,Socks,Clothing,42,M,Maroon,3.4,Store Pickup,No,No,26,Debit Card
3177,Sandals,Footwear,37,XL,Turquoise,4.6,2-Day Shipping,No,No,39,Credit Card
3178,Belt,Accessories,52,L,Beige,3.2,Standard,No,No,31,Credit Card
3179,Sandals,Footwear,34,L,Beige,2.7,Free Shipping,No,No,28,Credit Card
3180,Shorts,Clothing,88,M,Olive,4.3,Free Shipping,No,No,12,Debit Card
3181,Handbag,Accessories,88,L,Turquoise,3.8,Standard,No,No,46,PayPal
3182,Jacket,Outerwear,51,M,Charcoal,4.4,Free Shipping,No,No,27,PayPal
3183,Sunglasses,Accessories,97,L,Green,3.6,Free Shipping,No,No,4,Credit Card
3184,Sneakers,Footwear,56,M,Green,3.5,Standard,No,No,14,Cash
3185,Sweater,Clothing,53,L,Green,4.2,2-Day Shipping,No,No,30,Venmo
3186,Skirt,Clothing,71,L,Gold,4.7,Express,No,No,6,PayPal
3187,Jewelry,Accessories,93,S,Cyan,4.8,Store Pickup,No,No,43,Venmo
3188,Blouse,Clothing,72,L,Indigo,3.2,Free Shipping,No,No,28,Debit Card
3189,Blouse,Clothing,59,M,Lavender,3.5,Standard,No,No,39,Bank Transfer
3190,Boots,Footwear,87,M,Beige,4.2,Store Pickup,No,No,30,PayPal
3191,Jeans,Clothing,78,S,Purple,3.4,Free Shipping,No,No,5,Credit Card
3192,Hoodie,Clothing,68,XL,Maroon,4.7,Store Pickup,No,No,42,Credit Card
3193,Sweater,Clothing,76,S,Maroon,3,Free Shipping,No,No,20,Cash
3194,Gloves,Accessories,99,L,Teal,4,Express,No,No,35,Credit Card
3195,Sneakers,Footwear,52,L,Gold,4.6,Standard,No,No,10,Credit Card
3196,Sunglasses,Accessories,58,S,Red,4.9,Next Day Air,No,No,36,Credit Card
3197,Belt,Accessories,59,L,Maroon,2.8,Express,No,No,21,Debit Card
3198,Sweater,Clothing,71,M,Teal,3.2,Free Shipping,No,No,29,Credit Card
3199,Gloves,Accessories,94,L,Peach,2.8,Free Shipping,No,No,39,Debit Card
3200,Handbag,Accessories,40,XL,Pink,4.2,Express,No,No,16,PayPal
3201,Socks,Clothing,24,L,Black,4.8,Free Shipping,No,No,32,Credit Card
3202,Pants,Clothing,38,S,Indigo,2.8,2-Day Shipping,No,No,34,Cash
3203,Scarf,Accessories,37,L,Green,4.5,Standard,No,No,38,Venmo
3204,Coat,Outerwear,29,L,Teal,4.1,Express,No,No,14,Venmo
3205,Jacket,Outerwear,92,XL,Lavender,4.3,Free Shipping,No,No,23,Debit Card
3206,Hoodie,Clothing,24,XL,Magenta,4.4,2-Day Shipping,No,No,50,Bank Transfer
3207,Boots,Footwear,52,M,Brown,3,Free Shipping,No,No,49,PayPal
3208,Socks,Clothing,29,XL,Beige,2.7,Next Day Air,No,No,14,PayPal
3209,Jewelry,Accessories,30,L,Indigo,3.3,2-Day Shipping,No,No,42,PayPal
3210,Shoes,Footwear,31,L,Peach,4.3,Standard,No,No,39,Debit Card
3211,Socks,Clothing,67,M,Magenta,2.9,Express,No,No,43,Venmo
3212,Pants,Clothing,65,L,Turquoise,4.9,Standard,No,No,12,Cash
3213,Sneakers,Footwear,22,M,Indigo,3.6,2-Day Shipping,No,No,21,Debit Card
3214,Sunglasses,Accessories,56,M,Brown,3.3,Standard,No,No,33,Credit Card
3215,Skirt,Clothing,78,M,Yellow,3.1,Free Shipping,No,No,6,Debit Card
3216,Coat,Outerwear,90,M,Magenta,2.7,Free Shipping,No,No,10,PayPal
3217,Hoodie,Clothing,85,S,Olive,3.4,Next Day Air,No,No,18,Cash
3218,Sunglasses,Accessories,58,M,Silver,3.4,Express,No,No,46,Venmo
3219,Skirt,Clothing,34,M,Teal,3.9,Express,No,No,49,PayPal
3220,Coat,Outerwear,40,L,White,3.5,2-Day Shipping,No,No,39,Credit Card
3221,Handbag,Accessories,29,M,Blue,4.1,Free Shipping,No,No,16,Cash
3222,T-shirt,Clothing,76,M,Yellow,3.2,Standard,No,No,28,Cash
3223,Sunglasses,Accessories,84,S,Maroon,4.6,Store Pickup,No,No,22,PayPal
3224,Shirt,Clothing,65,S,Gray,3.9,Standard,No,No,36,Venmo
3225,Hoodie,Clothing,80,L,Indigo,2.7,Free Shipping,No,No,18,PayPal
3226,Blouse,Clothing,98,M,Pink,3,Store Pickup,No,No,31,Credit Card
3227,Sneakers,Footwear,71,XL,Beige,3.3,Next Day Air,No,No,38,Bank Transfer
3228,Scarf,Accessories,69,XL,White,2.7,Free Shipping,No,No,42,Debit Card
3229,Jewelry,Accessories,95,M,Yellow,4.6,2-Day Shipping,No,No,27,PayPal
3230,Pants,Clothing,67,M,Teal,2.7,Express,No,No,24,Cash
3231,Sneakers,Footwear,49,M,Olive,2.5,Next Day Air,No,No,38,Debit Card
3232,Shoes,Footwear,97,M,Maroon,4.4,Free Shipping,No,No,9,Credit Card
3233,T-shirt,Clothing,34,M,White,4,Next Day Air,No,No,19,Bank Transfer
3234,Belt,Accessories,74,M,Lavender,3.8,Express,No,No,11,Debit Card
3235,Jewelry,Accessories,96,M,Black,2.5,2-Day Shipping,No,No,16,Debit Card
3236,Belt,Accessories,68,M,Green,4,Free Shipping,No,No,18,Venmo
3237,Belt,Accessories,84,L,Olive,4.1,Next Day Air,No,No,8,Cash
3238,T-shirt,Clothing,57,M,Gray,2.8,Express,No,No,4,Cash
3239,Sneakers,Footwear,84,XL,Teal,3.4,2-Day Shipping,No,No,37,Cash
3240,Sunglasses,Accessories,32,M,Charcoal,2.7,2-Day Shipping,No,No,30,Cash
3241,Sandals,Footwear,37,M,Violet,3.8,2-Day Shipping,No,No,37,Bank Transfer
3242,Handbag,Accessories,58,M,Lavender,4.4,Store Pickup,No,No,30,PayPal
3243,Socks,Clothing,74,S,Beige,2.8,Express,No,No,17,Venmo
3244,Hoodie,Clothing,99,L,Black,5,Store Pickup,No,No,11,Bank Transfer
3245,Sweater,Clothing,81,M,Black,4.7,Express,No,No,42,Credit Card
3246,Pants,Clothing,76,M,Purple,3.2,Next Day Air,No,No,20,Cash
3247,Sneakers,Footwear,98,M,Magenta,2.9,Store Pickup,No,No,37,Cash
3248,Gloves,Accessories,91,M,Teal,3.7,Express,No,No,12,PayPal
3249,T-shirt,Clothing,79,S,Teal,4.2,Free Shipping,No,No,41,Bank Transfer
3250,Backpack,Accessories,83,M,Pink,3.4,Express,No,No,32,Credit Card
3251,Coat,Outerwear,90,M,Teal,2.9,2-Day Shipping,No,No,15,Venmo
3252,Coat,Outerwear,20,M,Gold,3.7,Standard,No,No,39,Venmo
3253,Sandals,Footwear,21,L,Brown,2.7,Store Pickup,No,No,48,Credit Card
3254,Backpack,Accessories,60,M,Brown,3.2,2-Day Shipping,No,No,8,Venmo
3255,Sweater,Clothing,31,S,Magenta,4.9,Store Pickup,No,No,11,Bank Transfer
3256,Shorts,Clothing,40,M,Black,2.8,Next Day Air,No,No,36,Bank Transfer
3257,Sunglasses,Accessories,26,L,Teal,4.7,Free Shipping,No,No,50,Venmo
3258,Shirt,Clothing,98,M,Brown,3.3,Express,No,No,39,Venmo
3259,Shoes,Footwear,51,M,Magenta,4.3,Express,No,No,11,Credit Card
3260,Hat,Accessories,95,XL,Indigo,3.7,2-Day Shipping,No,No,5,Debit Card
3261,Scarf,Accessories,36,M,Violet,4.5,2-Day Shipping,No,No,7,Credit Card
3262,Belt,Accessories,52,L,Cyan,3.4,Store Pickup,No,No,50,Debit Card
3263,T-shirt,Clothing,35,M,Violet,2.7,Standard,No,No,21,Cash
3264,Shorts,Clothing,68,S,Black,4.4,Express,No,No,31,Debit Card
3265,Pants,Clothing,50,S,Charcoal,4,Express,No,No,39,Cash
3266,Sunglasses,Accessories,100,M,White,3.2,Express,No,No,28,Credit Card
3267,Coat,Outerwear,74,S,Gray,4.2,Next Day Air,No,No,33,Bank Transfer
3268,Hoodie,Clothing,45,L,Pink,3,Store Pickup,No,No,42,Credit Card
3269,Dress,Clothing,97,M,Cyan,2.8,Free Shipping,No,No,5,Bank Transfer
3270,Blouse,Clothing,60,M,Blue,4.9,Express,No,No,25,Cash
3271,Socks,Clothing,25,M,Indigo,4.7,Express,No,No,48,PayPal
3272,Socks,Clothing,55,XL,Magenta,4.4,Standard,No,No,30,Credit Card
3273,Shoes,Footwear,99,M,Lavender,3.1,Next Day Air,No,No,34,PayPal
3274,Belt,Accessories,45,S,Orange,2.6,Free Shipping,No,No,34,PayPal
3275,Sweater,Clothing,20,M,Cyan,3.9,Store Pickup,No,No,14,Cash
